payment_id,invoice_id,payment_date,amount,payment_source
PAY-0018975,INV-2024-019314,2025-03-14,6671.62,Check
PAY-0001443,INV-2024-001461,2024-07-08,4186.31,Wire
PAY-0016669,INV-2024-016965,2024-12-20,5649.88,Card
PAY-0010173,INV-2025-010357,2025-05-23,8312.19,ACH
PAY-0008224,INV-2024-008375,2024-12-12,626.55,Check
PAY-0008503,INV-2025-008658,2025-04-18,1533.60,ACH
PAY-0007250,INV-2024-007370,2025-02-14,2565.50,Check
PAY-0014001,INV-2025-014254,2025-02-21,17087.67,ACH
PAY-0015114,INV-2025-015386,2026-01-30,7144.24,ACH
PAY-0017644,INV-2024-017959,2025-01-24,6367.73,ACH
PAY-0001773,INV-2025-001796,2025-12-05,5709.55,ACH
PAY-0018273,INV-2024-018602,2024-04-01,2395.01,ACH
PAY-0012157,INV-2024-012371,2024-06-14,1117.56,ACH
PAY-0004669,INV-2026-004741,2026-04-03,3594.66,ACH
PAY-0016979,INV-2024-017284,2024-12-03,10891.04,Check
PAY-0017804,INV-2024-018121,2025-01-14,3015.23,Check
PAY-0005190,INV-2025-005265,2025-08-29,4292.25,Check
PAY-0015377,INV-2026-015655,2026-03-13,5826.25,Check
PAY-0012697,INV-2025-012921,2026-02-24,5411.77,ACH
PAY-0002813,INV-2024-002848,2024-08-05,6176.70,Check
PAY-0014220,INV-2024-014478,2025-01-24,14007.86,ACH
PAY-0014219,INV-2024-014477,2024-06-14,13409.66,Check
PAY-0014740,INV-2024-015007,2024-08-13,8935.30,Check
PAY-0001373,INV-2024-001391,2024-06-06,4765.32,ACH
PAY-0002765,INV-2024-002798,2024-12-13,4065.30,ACH
PAY-0007675,INV-2024-007814,2024-04-17,1852.31,Wire
PAY-0003979,INV-2024-004037,2024-07-15,3762.82,ACH
PAY-0006085,INV-2025-006179,2025-06-13,3645.92,ACH
PAY-0007709,INV-2024-007850,2024-09-09,2079.71,ACH
PAY-0001006,INV-2025-001021,2025-05-14,10505.07,Card
PAY-0016436,INV-2024-016728,2024-07-03,4725.49,Check
PAY-0009792,INV-2024-009974,2024-03-15,1465.73,ACH
PAY-0016845,INV-2024-017146,2025-03-14,8047.84,ACH
PAY-0000581,INV-2024-000593,2024-11-22,2746.05,ACH
PAY-0001895,INV-2024-001918,2024-12-06,6327.62,ACH
PAY-0005677,INV-2025-005758,2025-10-28,12779.06,ACH
PAY-0010908,INV-2025-011103,2025-10-31,100.00,Wire
PAY-0013449,INV-2024-013689,2024-11-25,8355.20,ACH
PAY-0008563,INV-2024-008718,2024-11-05,13631.12,ACH
PAY-0005684,INV-2024-005766,2024-06-21,3818.33,ACH
PAY-0004554,INV-2025-004621,2025-08-27,4183.25,Check
PAY-0009254,INV-2025-009427,2025-07-10,2764.21,ACH
PAY-0013528,INV-2025-013772,2025-05-16,4495.23,Wire
PAY-0011262,INV-2024-011466,2025-01-29,4944.13,Check
PAY-0010141,INV-2025-010325,2025-10-21,5312.53,Check
PAY-0010501,INV-2025-010691,2025-11-13,6487.74,ACH
PAY-0010986,INV-2025-011187,2025-10-27,8404.67,Wire
PAY-0007712,INV-2024-007853,2024-12-13,1403.19,Card
PAY-0019104,INV-2024-019444,2024-09-10,12872.20,Wire
PAY-0019035,INV-2025-019375,2025-12-24,6838.31,ACH
PAY-0011680,INV-2025-011885,2025-04-08,5945.86,Card
PAY-0004627,INV-2026-004697,2026-02-05,14218.26,ACH
PAY-0001229,INV-2025-001247,2025-09-15,2128.12,ACH
PAY-0007308,INV-2024-007430,2024-08-08,9347.03,ACH
PAY-0010065,INV-2024-010249,2024-11-08,2546.67,ACH
PAY-0007048,INV-2025-007161,2025-11-12,3768.72,Card
PAY-0012071,INV-2025-012283,2025-07-21,4509.62,Check
PAY-0006077,INV-2024-006171,2024-04-05,6004.63,Card
PAY-0015512,INV-2024-015798,2024-06-17,447.97,Card
PAY-0015820,INV-2025-016109,2025-11-20,8477.28,Check
PAY-0018531,INV-2024-018865,2024-04-26,4861.98,ACH
PAY-0005683,INV-2024-005765,2024-03-15,1714.15,Card
PAY-0019108,INV-2025-019448,2026-02-20,11286.87,ACH
PAY-0009946,INV-2025-010129,2026-01-16,8900.84,Check
PAY-0002479,INV-2025-002507,2025-06-10,16786.03,ACH
PAY-0018082,INV-2026-018407,2026-03-16,5195.42,Check
PAY-0015340,INV-2024-015614,2024-11-27,4532.17,ACH
PAY-0013345,INV-2026-013584,2026-04-17,4158.97,Check
PAY-0003693,INV-2025-003742,2025-09-19,1149.18,ACH
PAY-0001586,INV-2024-001606,2024-09-24,14460.05,Check
PAY-0006617,INV-2026-006720,2026-03-16,9793.60,Check
PAY-0016893,INV-2024-017195,2025-02-12,2815.68,Card
PAY-0019107,INV-2025-019447,2025-07-18,5859.65,Card
PAY-0010870,INV-2024-011064,2024-07-25,958.54,ACH
PAY-0002285,INV-2025-002310,2025-06-05,4674.63,Card
PAY-0011459,INV-2024-011663,2024-07-16,3823.08,ACH
PAY-0000040,INV-2024-000040,2024-05-09,100.00,Check
PAY-0012820,INV-2024-013051,2025-01-17,9504.45,ACH
PAY-0019109,INV-2026-019449,2026-04-30,3948.53,Card
PAY-0018887,INV-2024-019225,2024-05-23,3626.38,ACH
PAY-0011625,INV-2025-011830,2025-06-27,6285.15,ACH
PAY-0011685,INV-2025-011890,2025-09-24,3470.07,Check
PAY-0003339,INV-2024-003382,2025-02-28,2884.61,Check
PAY-0019477,INV-2024-019824,2024-11-27,13867.87,Card
PAY-0004617,INV-2025-004686,2026-02-06,4184.63,ACH
PAY-0015399,INV-2024-015677,2024-05-31,5516.62,ACH
PAY-0002082,INV-2024-002107,2024-10-09,4287.62,ACH
PAY-0006793,INV-2026-006899,2026-03-20,10811.74,ACH
PAY-0017090,INV-2024-017397,2024-08-13,3801.80,ACH
PAY-0009115,INV-2024-009283,2024-11-29,13649.30,ACH
PAY-0007550,INV-2026-007684,2026-02-13,6829.13,ACH
PAY-0008827,INV-2024-008988,2024-10-29,7082.93,Card
PAY-0002130,INV-2026-002155,2026-04-02,2098.66,ACH
PAY-0011454,INV-2026-011658,2026-03-13,1509.90,Check
PAY-0010937,INV-2026-011138,2026-04-01,1895.11,ACH
PAY-0007850,INV-2025-007998,2026-03-20,5559.98,ACH
PAY-0014089,INV-2024-014345,2024-03-29,4668.71,Check
PAY-0013304,INV-2024-013542,2024-12-10,386.39,ACH
PAY-0015411,INV-2025-015690,2025-09-05,8310.99,Card
PAY-0018044,INV-2025-018367,2025-12-12,2850.81,Check
PAY-0015759,INV-2025-016047,2026-02-27,3315.05,ACH
PAY-0007252,INV-2025-007373,2025-11-04,14664.42,ACH
PAY-0009783,INV-2025-009965,2025-04-15,4693.42,ACH
PAY-0008608,INV-2024-008763,2024-05-21,1437.33,Card
PAY-0013531,INV-2025-013775,2025-10-31,3103.47,ACH
PAY-0004417,INV-2025-004483,2025-10-08,5274.10,Check
PAY-0007381,INV-2024-007504,2025-03-07,21746.05,ACH
PAY-0001289,INV-2024-001307,2024-12-03,18363.31,ACH
PAY-0012113,INV-2024-012325,2024-07-31,6597.74,ACH
PAY-0006079,INV-2024-006173,2024-06-27,3310.94,ACH
PAY-0008089,INV-2024-008238,2024-04-26,6871.45,ACH
PAY-0003054,INV-2025-003092,2025-12-22,6648.64,ACH
PAY-0017555,INV-2026-017869,2026-03-13,8624.90,ACH
PAY-0009813,INV-2025-009995,2025-09-24,2804.10,ACH
PAY-0009764,INV-2025-009945,2026-01-14,2227.47,ACH
PAY-0002080,INV-2024-002105,2024-08-13,7863.54,Wire
PAY-0012168,INV-2025-012382,2025-08-19,3054.40,ACH
PAY-0013706,INV-2026-013951,2026-04-27,7892.39,Wire
PAY-0006634,INV-2025-006737,2025-06-06,1997.02,Check
PAY-0011677,INV-2024-011882,2024-11-29,5344.85,ACH
PAY-0003496,INV-2024-003540,2024-10-09,3196.66,ACH
PAY-0012169,INV-2025-012383,2025-09-26,1754.44,ACH
PAY-0019587,INV-2024-019935,2024-10-29,1296.11,ACH
PAY-0004349,INV-2024-004412,2024-03-22,6101.36,Check
PAY-0011044,INV-2024-011245,2024-06-28,1861.37,ACH
PAY-0013681,INV-2025-013925,2025-07-08,2941.18,ACH
PAY-0014597,INV-2025-014863,2025-12-12,6584.02,ACH
PAY-0018045,INV-2025-018368,2026-01-09,1915.46,ACH
PAY-0005517,INV-2026-005597,2026-01-30,5896.09,ACH
PAY-0001403,INV-2024-001421,2024-12-12,8168.28,ACH
PAY-0001495,INV-2026-001513,2026-03-19,6945.26,Card
PAY-0003312,INV-2025-003355,2026-03-10,14259.07,ACH
PAY-0011408,INV-2025-011612,2025-06-27,4209.02,ACH
PAY-0007803,INV-2024-007946,2024-07-19,4263.64,ACH
PAY-0018389,INV-2024-018721,2024-08-02,3212.27,Check
PAY-0001442,INV-2024-001460,2024-05-03,5210.52,ACH
PAY-0011484,INV-2024-011689,2024-08-09,8991.20,ACH
PAY-0013727,INV-2024-013974,2024-12-24,4135.89,ACH
PAY-0006598,INV-2026-006701,2026-04-16,5948.11,Check
PAY-0016896,INV-2025-017198,2025-05-26,3860.77,Check
PAY-0013344,INV-2025-013583,2026-01-30,2248.31,Wire
PAY-0011630,INV-2025-011835,2026-02-06,5692.02,Check
PAY-0007846,INV-2025-007994,2025-11-17,1699.06,ACH
PAY-0002426,INV-2026-002453,2026-03-30,100.00,ACH
PAY-0007683,INV-2024-007822,2024-12-06,2103.17,Check
PAY-0005826,INV-2024-005913,2025-03-18,2978.51,ACH
PAY-0015361,INV-2025-015638,2026-02-10,4637.09,ACH
PAY-0017798,INV-2024-018115,2024-04-22,1199.85,ACH
PAY-0003637,INV-2025-003683,2025-08-29,1801.79,ACH
PAY-0007807,INV-2024-007951,2025-01-23,5134.74,Card
PAY-0017808,INV-2025-018125,2025-06-19,1992.00,ACH
PAY-0000442,INV-2025-000452,2026-01-23,6460.98,ACH
PAY-0007258,INV-2024-007379,2024-12-06,4608.54,Card
PAY-0014100,INV-2025-014356,2025-09-12,4378.91,Check
PAY-0007054,INV-2024-007167,2024-09-04,656.34,Check
PAY-0015401,INV-2024-015679,2024-08-14,2584.56,ACH
PAY-0013711,INV-2024-013956,2025-01-13,1617.44,ACH
PAY-0013314,INV-2026-013552,2026-02-20,3410.75,ACH
PAY-0000958,INV-2025-000973,2025-12-12,8500.78,Card
PAY-0016280,INV-2026-016570,2026-03-17,4337.28,ACH
PAY-0014308,INV-2024-014567,2024-06-28,157.46,ACH
PAY-0003342,INV-2025-003385,2025-08-14,5061.61,Check
PAY-0010149,INV-2024-010333,2024-08-08,8234.98,ACH
PAY-0007251,INV-2025-007372,2025-08-11,19708.55,ACH
PAY-0010461,INV-2025-010650,2025-10-29,3197.91,ACH
PAY-0013230,INV-2025-013468,2025-05-23,3681.17,ACH
PAY-0010907,INV-2025-011102,2025-10-03,736.41,ACH
PAY-0002320,INV-2025-002345,2025-05-16,9201.13,ACH
PAY-0015749,INV-2024-016037,2024-12-20,5656.36,ACH
PAY-0001493,INV-2025-001511,2026-01-12,5237.55,Check
PAY-0008922,INV-2024-009083,2025-03-18,4111.84,Check
PAY-0009793,INV-2024-009975,2024-04-19,2505.63,Check
PAY-0017871,INV-2025-018189,2025-09-05,2488.37,ACH
PAY-0010710,INV-2025-010900,2025-07-10,5442.54,Check
PAY-0015350,INV-2024-015627,2024-06-07,4575.51,ACH
PAY-0004392,INV-2024-004457,2024-12-05,6618.82,ACH
PAY-0003341,INV-2025-003384,2025-06-13,5601.83,Card
PAY-0011614,INV-2024-011819,2024-04-12,6433.05,Check
PAY-0018902,INV-2026-019240,2026-02-20,5894.55,ACH
PAY-0000456,INV-2025-000466,2025-07-10,8745.38,Card
PAY-0018043,INV-2025-018366,2025-11-21,2518.52,ACH
PAY-0008701,INV-2025-008860,2025-05-05,2394.21,Check
PAY-0001776,INV-2026-001799,2026-04-17,4661.45,Check
PAY-0002154,INV-2024-002179,2024-09-30,3843.85,Check
PAY-0001077,INV-2025-001093,2025-07-18,982.12,ACH
PAY-0014095,INV-2024-014351,2025-01-24,3670.35,Check
PAY-0005559,INV-2026-005640,2026-02-26,988.94,Check
PAY-0014938,INV-2025-015209,2025-09-12,100.00,ACH
PAY-0010145,INV-2026-010329,2026-02-16,4813.21,Card
PAY-0007559,INV-2025-007694,2025-06-03,8090.04,Check
PAY-0004666,INV-2024-004738,2025-01-16,7509.37,ACH
PAY-0013988,INV-2024-014241,2024-05-10,287.55,Check
PAY-0005205,INV-2025-005281,2025-07-23,10646.26,Card
PAY-0007551,INV-2026-007685,2026-04-24,3584.02,Check
PAY-0007633,INV-2025-007768,2025-03-07,2773.13,ACH
PAY-0009361,INV-2025-009537,2025-10-23,9038.68,ACH
PAY-0007493,INV-2025-007624,2025-04-18,2064.85,ACH
PAY-0009114,INV-2024-009282,2024-07-29,1063.67,ACH
PAY-0001899,INV-2025-001922,2025-07-09,6311.31,Card
PAY-0017869,INV-2025-018187,2025-07-01,2248.86,Card
PAY-0011403,INV-2024-011607,2024-09-25,3469.59,ACH
PAY-0008836,INV-2025-008997,2025-09-15,5688.75,ACH
PAY-0005679,INV-2024-005761,2024-06-07,4915.79,Check
PAY-0011673,INV-2024-011878,2024-06-21,6579.40,ACH
PAY-0003498,INV-2025-003542,2025-07-23,16828.56,ACH
PAY-0006623,INV-2024-006726,2024-08-28,462.28,Check
PAY-0008828,INV-2024-008989,2024-12-10,7521.66,ACH
PAY-0015757,INV-2025-016045,2025-11-11,4061.55,Check
PAY-0007714,INV-2024-007855,2025-02-03,4603.98,ACH
PAY-0007790,INV-2025-007933,2025-09-05,3168.81,Check
PAY-0003687,INV-2024-003736,2025-03-21,2610.35,Check
PAY-0010800,INV-2025-010993,2025-05-02,17060.83,ACH
PAY-0013708,INV-2024-013953,2024-06-25,3989.49,ACH
PAY-0012197,INV-2025-012412,2026-01-08,12133.67,ACH
PAY-0008697,INV-2024-008856,2024-09-16,3373.36,ACH
PAY-0018282,INV-2024-018611,2025-03-07,334.00,ACH
PAY-0011655,INV-2024-011860,2025-02-26,5003.84,ACH
PAY-0015019,INV-2024-015291,2024-03-18,4310.16,Card
PAY-0019309,INV-2024-019653,2024-09-27,12360.44,Check
PAY-0000920,INV-2024-000934,2024-04-16,5074.23,ACH
PAY-0011573,INV-2025-011778,2026-01-22,9142.96,ACH
PAY-0010934,INV-2025-011135,2026-01-21,4745.64,ACH
PAY-0000817,INV-2024-000829,2024-11-22,4537.67,Check
PAY-0012821,INV-2025-013052,2025-09-03,9074.58,ACH
PAY-0014104,INV-2025-014360,2026-02-20,4369.64,ACH
PAY-0010910,INV-2025-011105,2025-12-29,232.06,ACH
PAY-0015021,INV-2024-015293,2024-06-07,7273.57,ACH
PAY-0003868,INV-2024-003921,2024-04-11,2030.70,ACH
PAY-0011304,INV-2024-011508,2024-10-17,3126.08,Check
PAY-0010458,INV-2025-010647,2025-04-23,2124.46,Check
PAY-0011984,INV-2024-012196,2024-10-18,3450.91,Check
PAY-0012065,INV-2024-012277,2024-11-05,4751.93,Check
PAY-0002281,INV-2024-002306,2024-05-27,12005.20,ACH
PAY-0015049,INV-2025-015321,2025-04-28,3066.65,Check
PAY-0014411,INV-2025-014675,2025-12-12,4748.60,ACH
PAY-0017906,INV-2024-018225,2025-02-04,4424.53,Wire
PAY-0004614,INV-2025-004683,2025-08-07,5812.76,ACH
PAY-0013336,INV-2024-013574,2024-09-06,1120.51,ACH
PAY-0011839,INV-2026-012049,2026-04-15,4989.19,Check
PAY-0016490,INV-2024-016783,2024-08-20,14955.17,ACH
PAY-0005263,INV-2024-005340,2024-09-30,3238.96,Check
PAY-0005692,INV-2025-005774,2025-08-21,2025.91,ACH
PAY-0010869,INV-2024-011063,2024-04-19,3282.37,Check
PAY-0002315,INV-2024-002340,2024-03-15,10912.23,Check
PAY-0008544,INV-2024-008699,2025-02-21,3764.67,Card
PAY-0010928,INV-2025-011128,2025-07-04,2919.37,ACH
PAY-0007834,INV-2024-007978,2024-04-30,3441.79,ACH
PAY-0012022,INV-2025-012234,2025-05-16,5653.10,ACH
PAY-0003981,INV-2024-004039,2024-12-06,2697.17,Wire
PAY-0012583,INV-2026-012805,2026-03-03,5323.12,Check
PAY-0002287,INV-2026-002312,2026-02-16,6523.43,ACH
PAY-0015741,INV-2026-016029,2026-04-28,1798.97,ACH
PAY-0015735,INV-2025-016022,2025-07-28,2537.19,ACH
PAY-0015523,INV-2025-015809,2025-08-07,4220.15,Card
PAY-0017868,INV-2025-018186,2025-05-23,1777.35,ACH
PAY-0002129,INV-2025-002154,2026-03-03,7161.62,Check
PAY-0018676,INV-2025-019013,2026-01-02,7059.13,ACH
PAY-0009599,INV-2025-009778,2025-08-08,8543.93,ACH
PAY-0014942,INV-2026-015213,2026-03-27,5836.82,ACH
PAY-0006647,INV-2026-006750,2026-03-31,2668.26,Check
PAY-0012033,INV-2024-012245,2024-10-25,3440.21,ACH
PAY-0013317,INV-2024-013555,2024-06-04,5515.44,Check
PAY-0016676,INV-2025-016973,2025-12-16,2801.26,Card
PAY-0015024,INV-2024-015296,2024-09-27,3840.05,ACH
PAY-0017391,INV-2024-017702,2024-04-12,657.19,Card
PAY-0012689,INV-2024-012912,2025-01-03,4806.58,ACH
PAY-0012163,INV-2024-012377,2025-02-05,2026.45,ACH
PAY-0017217,INV-2025-017524,2026-01-09,2536.66,Wire
PAY-0009810,INV-2025-009992,2025-07-11,4756.41,Check
PAY-0003102,INV-2024-003143,2024-08-01,5376.97,ACH
PAY-0003047,INV-2024-003085,2025-02-17,5042.74,Check
PAY-0002115,INV-2024-002140,2024-07-05,3130.25,ACH
PAY-0003982,INV-2024-004040,2025-02-11,7385.02,Check
PAY-0001146,INV-2025-001162,2026-01-16,6042.17,ACH
PAY-0015631,INV-2024-015917,2024-12-17,15431.98,ACH
PAY-0009049,INV-2024-009213,2025-02-05,605.22,ACH
PAY-0014097,INV-2025-014353,2025-04-14,3152.01,Check
PAY-0013926,INV-2025-014175,2026-02-20,8214.16,Card
PAY-0013312,INV-2025-013550,2025-11-26,1809.31,ACH
PAY-0016454,INV-2026-016747,2026-03-16,5933.11,Check
PAY-0000438,INV-2025-000447,2025-06-25,5039.28,ACH
PAY-0012039,INV-2025-012251,2025-07-21,3419.50,Check
PAY-0017381,INV-2025-017692,2026-03-19,3929.22,ACH
PAY-0014003,INV-2025-014256,2025-08-15,8027.93,ACH
PAY-0008706,INV-2025-008865,2026-01-30,1707.26,ACH
PAY-0004364,INV-2025-004427,2025-10-31,5568.67,ACH
PAY-0013021,INV-2026-013253,2026-04-02,8107.69,ACH
PAY-0011654,INV-2024-011859,2024-12-27,4122.33,Card
PAY-0015022,INV-2024-015294,2024-06-27,4914.19,ACH
PAY-0000434,INV-2024-000443,2024-12-31,1509.84,Check
PAY-0004579,INV-2025-004647,2025-12-11,16309.55,ACH
PAY-0004251,INV-2025-004314,2025-07-21,3757.47,Card
PAY-0019590,INV-2025-019938,2025-11-06,11633.35,ACH
PAY-0003114,INV-2025-003155,2025-10-27,7909.18,ACH
PAY-0008595,INV-2025-008750,2025-12-22,1778.61,Check
PAY-0018041,INV-2025-018364,2025-09-26,3042.80,ACH
PAY-0005470,INV-2025-005549,2025-08-27,16089.54,ACH
PAY-0008696,INV-2024-008855,2024-06-21,1503.91,ACH
PAY-0007419,INV-2024-007543,2024-04-18,2606.46,Check
PAY-0002128,INV-2025-002153,2026-01-21,4656.85,ACH
PAY-0006116,INV-2025-006214,2025-05-23,6480.97,ACH
PAY-0004095,INV-2024-004156,2024-11-25,7887.71,ACH
PAY-0006627,INV-2024-006730,2024-12-03,3765.21,ACH
PAY-0005874,INV-2025-005966,2026-01-09,6782.98,ACH
PAY-0005014,INV-2025-005086,2025-10-27,2972.35,Check
PAY-0011314,INV-2025-011518,2025-08-18,282.33,ACH
PAY-0009239,INV-2025-009411,2025-08-13,4604.64,Card
PAY-0006111,INV-2024-006209,2024-09-04,6374.83,Card
PAY-0005375,INV-2024-005453,2025-02-14,10398.30,Card
PAY-0018628,INV-2024-018964,2025-03-03,2802.71,Card
PAY-0012155,INV-2024-012369,2024-04-10,4976.96,ACH
PAY-0018402,INV-2026-018735,2026-04-21,1265.35,ACH
PAY-0005911,INV-2025-006004,2025-08-01,2016.38,Card
PAY-0000047,INV-2024-000047,2025-02-04,3660.78,Wire
PAY-0007043,INV-2024-007156,2024-05-21,13169.54,Check
PAY-0008704,INV-2025-008863,2025-09-29,1481.18,ACH
PAY-0015341,INV-2024-015615,2024-12-12,4653.41,Check
PAY-0015758,INV-2025-016046,2026-01-06,4458.47,Check
PAY-0006096,INV-2024-006190,2024-08-28,2110.41,Check
PAY-0011322,INV-2026-011526,2026-04-17,5073.45,ACH
PAY-0014400,INV-2026-014664,2026-04-28,3534.52,Card
PAY-0011336,INV-2024-011540,2024-10-22,5343.16,ACH
PAY-0018040,INV-2025-018363,2025-08-28,1142.19,ACH
PAY-0002091,INV-2025-002116,2025-12-22,4702.26,Check
PAY-0018137,INV-2024-018463,2024-12-06,9527.59,Check
PAY-0016108,INV-2024-016398,2024-03-15,3969.34,ACH
PAY-0002088,INV-2025-002113,2025-08-14,3993.58,ACH
PAY-0009603,INV-2026-009782,2026-03-23,3744.95,ACH
PAY-0013032,INV-2025-013265,2025-08-29,4677.28,ACH
PAY-0010646,INV-2024-010836,2024-04-26,18108.48,Card
PAY-0011442,INV-2025-011646,2025-06-06,1478.83,Check
PAY-0014890,INV-2025-015159,2025-10-27,2418.19,Check
PAY-0003278,INV-2024-003320,2024-08-02,4364.62,Check
PAY-0002156,INV-2024-002181,2025-01-02,1764.41,ACH
PAY-0009242,INV-2025-009414,2026-01-14,4944.43,ACH
PAY-0000299,INV-2026-000305,2026-04-03,4368.77,ACH
PAY-0006930,INV-2025-007041,2025-05-21,2520.60,Check
PAY-0002763,INV-2024-002796,2024-08-21,4874.53,ACH
PAY-0003467,INV-2025-003511,2026-01-30,6148.00,ACH
PAY-0000384,INV-2025-000391,2025-04-09,5234.35,ACH
PAY-0015755,INV-2025-016043,2025-08-22,5521.60,ACH
PAY-0016636,INV-2024-016931,2024-10-11,2527.07,ACH
PAY-0011567,INV-2025-011772,2025-05-30,3907.48,Card
PAY-0009229,INV-2024-009401,2024-06-12,4155.07,Check
PAY-0016770,INV-2025-017071,2025-04-08,1412.72,Card
PAY-0010876,INV-2024-011070,2025-03-26,3680.67,Check
PAY-0005909,INV-2025-006002,2025-05-02,4825.73,ACH
PAY-0007727,INV-2026-007869,2026-03-17,117.19,Check
PAY-0006931,INV-2025-007042,2025-06-20,3028.26,ACH
PAY-0006078,INV-2024-006172,2024-05-10,4525.02,Card
PAY-0009602,INV-2025-009781,2026-02-18,5849.45,ACH
PAY-0013182,INV-2024-013420,2024-11-04,17727.88,Card
PAY-0003097,INV-2025-003137,2025-09-11,7663.72,ACH
PAY-0010825,INV-2026-011018,2026-02-12,3628.34,Card
PAY-0013238,INV-2026-013476,2026-02-20,4392.96,ACH
PAY-0008607,INV-2024-008762,2024-03-22,4238.97,ACH
PAY-0017375,INV-2025-017686,2025-05-02,1738.01,Check
PAY-0005835,INV-2025-005922,2025-11-14,4021.13,Card
PAY-0008565,INV-2025-008720,2025-04-25,12405.94,Check
PAY-0007787,INV-2024-007930,2024-10-04,11613.08,Check
PAY-0012074,INV-2025-012286,2025-10-24,3289.44,Wire
PAY-0008621,INV-2025-008776,2025-11-24,5949.14,ACH
PAY-0010071,INV-2025-010255,2026-02-20,5038.84,Check
PAY-0018289,INV-2025-018618,2025-11-26,2088.04,ACH
PAY-0004393,INV-2024-004458,2024-12-20,2765.25,Check
PAY-0009238,INV-2025-009410,2025-07-01,1338.67,ACH
PAY-0006121,INV-2025-006219,2026-02-16,4918.20,Card
PAY-0015874,INV-2026-016164,2026-02-10,2676.05,Check
PAY-0013686,INV-2026-013930,2026-04-03,1189.01,ACH
PAY-0014888,INV-2025-015157,2025-05-02,3207.54,ACH
PAY-0014276,INV-2024-014534,2024-04-24,8761.20,Card
PAY-0004194,INV-2024-004257,2024-05-22,3038.51,Check
PAY-0019334,INV-2026-019679,2026-03-30,2530.89,ACH
PAY-0014278,INV-2024-014536,2024-08-30,3014.81,Check
PAY-0009804,INV-2024-009986,2025-01-24,2101.31,ACH
PAY-0002159,INV-2025-002184,2025-07-01,4563.21,Wire
PAY-0005905,INV-2024-005997,2024-08-05,2867.44,Check
PAY-0008033,INV-2024-008182,2025-02-04,9201.58,Card
PAY-0012479,INV-2026-012701,2026-04-30,9743.07,Card
PAY-0013339,INV-2025-013578,2025-05-30,2032.88,Check
PAY-0007624,INV-2024-007759,2024-05-16,3988.72,Check
PAY-0006321,INV-2025-006421,2025-12-31,15632.99,Check
PAY-0001659,INV-2024-001682,2024-03-27,2188.95,Check
PAY-0008610,INV-2024-008765,2024-08-23,5398.79,Card
PAY-0012398,INV-2024-012618,2024-04-25,1550.14,ACH
PAY-0010146,INV-2026-010330,2026-03-20,100.00,ACH
PAY-0006117,INV-2025-006215,2025-07-17,4748.91,ACH
PAY-0007916,INV-2025-008064,2025-11-11,14630.47,ACH
PAY-0005269,INV-2025-005346,2025-10-08,3478.62,ACH
PAY-0004552,INV-2025-004619,2025-05-26,8329.10,ACH
PAY-0006979,INV-2025-007091,2025-08-08,1845.91,ACH
PAY-0003879,INV-2025-003933,2025-08-14,5341.34,Card
PAY-0017299,INV-2024-017607,2024-07-23,7969.57,ACH
PAY-0006725,INV-2024-006830,2025-01-13,7832.74,Check
PAY-0005545,INV-2024-005625,2024-11-11,2558.12,ACH
PAY-0016890,INV-2024-017192,2024-10-01,2596.06,ACH
PAY-0014513,INV-2024-014778,2025-01-27,7004.22,Check
PAY-0018549,INV-2025-018883,2026-01-07,3488.11,ACH
PAY-0000578,INV-2024-000590,2024-05-07,5266.87,ACH
PAY-0015032,INV-2025-015304,2025-07-04,5730.91,ACH
PAY-0000950,INV-2024-000965,2025-02-12,7600.89,Check
PAY-0013741,INV-2026-013988,2026-04-01,4294.22,ACH
PAY-0010246,INV-2024-010431,2024-08-26,10878.69,Wire
PAY-0013680,INV-2025-013924,2025-06-23,6302.55,Card
PAY-0002771,INV-2025-002804,2025-09-26,3858.23,Check
PAY-0002814,INV-2024-002849,2024-10-11,1510.34,ACH
PAY-0011338,INV-2024-011542,2025-02-14,11330.27,Check
PAY-0006316,INV-2024-006416,2024-10-04,8245.99,ACH
PAY-0007623,INV-2024-007758,2024-04-26,1868.21,Card
PAY-0009899,INV-2025-010082,2026-01-30,3939.59,ACH
PAY-0016843,INV-2024-017144,2024-06-27,5192.49,ACH
PAY-0008627,INV-2024-008782,2024-05-01,4238.98,ACH
PAY-0001287,INV-2024-001305,2024-06-03,6243.48,ACH
PAY-0009357,INV-2024-009533,2024-07-05,10307.37,Check
PAY-0018533,INV-2024-018867,2024-07-15,6348.36,Check
PAY-0006636,INV-2025-006739,2025-07-21,652.07,ACH
PAY-0009121,INV-2026-009289,2026-04-22,6670.30,Check
PAY-0011674,INV-2024-011879,2024-08-01,7282.78,Wire
PAY-0013718,INV-2025-013963,2026-02-13,5213.10,ACH
PAY-0000050,INV-2025-000050,2025-05-19,1431.99,Check
PAY-0002157,INV-2024-002182,2025-02-19,3690.76,ACH
PAY-0003060,INV-2024-003099,2024-08-30,4640.61,ACH
PAY-0013715,INV-2025-013960,2025-09-12,2712.91,Check
PAY-0010801,INV-2025-010994,2025-07-21,8615.25,ACH
PAY-0016903,INV-2025-017205,2026-01-23,2817.56,ACH
PAY-0011261,INV-2024-011465,2024-11-18,3509.20,ACH
PAY-0013712,INV-2024-013957,2025-02-28,4565.34,ACH
PAY-0019345,INV-2026-019690,2026-03-04,100.00,Check
PAY-0015415,INV-2026-015696,2026-04-01,1085.44,Check
