invoice_id,customer_id,invoice_date,due_date,amount,status_id
INV-2026-000400,C-01029,2026-04-20,2026-05-20,5332.60,1
INV-2024-000401,C-01030,2024-02-09,2024-03-10,1776.48,3
INV-2024-000402,C-01030,2024-03-22,2024-04-21,3542.62,3
INV-2024-000403,C-01030,2024-05-10,2024-06-09,1461.63,3
INV-2024-000404,C-01030,2024-07-22,2024-08-21,3761.65,3
INV-2024-000405,C-01030,2024-08-30,2024-09-29,2487.29,1
INV-2024-000406,C-01030,2024-10-09,2024-11-08,652.41,3
INV-2024-000407,C-01030,2024-12-13,2025-01-12,3755.94,3
INV-2025-000408,C-01030,2025-01-24,2025-02-23,4692.02,3
INV-2025-000409,C-01030,2025-03-25,2025-04-24,2819.31,3
INV-2025-000410,C-01030,2025-06-02,2025-07-02,987.57,3
INV-2025-000411,C-01030,2025-07-11,2025-08-10,2504.79,3
INV-2025-000412,C-01030,2025-08-25,2025-09-24,694.45,3
INV-2025-000413,C-01030,2025-10-16,2025-11-15,2862.91,3
INV-2025-000414,C-01030,2025-12-29,2026-01-28,3678.68,3
INV-2026-000415,C-01030,2026-02-24,2026-03-26,3100.78,3
INV-2026-000416,C-01030,2026-04-17,2026-05-17,2683.88,1
INV-2024-000417,C-01031,2024-05-02,2024-06-16,10020.10,3
INV-2025-000418,C-01031,2025-04-02,2025-05-17,7281.42,3
INV-2026-000419,C-01031,2026-03-30,2026-05-14,6679.67,1
INV-2024-000420,C-01032,2024-01-12,2024-01-27,6134.45,3
INV-2024-000421,C-01032,2024-03-08,2024-03-23,4868.12,3
INV-2024-000422,C-01032,2024-05-17,2024-06-01,5346.02,3
INV-2024-000423,C-01032,2024-06-28,2024-07-13,6876.21,3
INV-2024-000424,C-01032,2024-08-09,2024-08-24,4869.75,3
INV-2024-000425,C-01032,2024-10-04,2024-10-19,3422.35,3
INV-2024-000426,C-01032,2024-12-20,2025-01-04,3792.92,3
INV-2025-000427,C-01032,2025-01-27,2025-02-11,6905.11,3
INV-2025-000428,C-01032,2025-03-17,2025-04-01,4656.58,3
INV-2025-000429,C-01032,2025-05-30,2025-06-14,5814.97,3
INV-2025-000430,C-01032,2025-07-09,2025-07-24,1326.54,3
INV-2025-000431,C-01032,2025-08-28,2025-09-12,7053.58,3
INV-2025-000432,C-01032,2025-11-10,2025-11-25,1247.97,3
INV-2025-000433,C-01032,2025-12-16,2025-12-31,3843.12,3
INV-2026-000434,C-01032,2026-02-02,2026-02-17,2771.69,3
INV-2026-000435,C-01032,2026-04-03,2026-04-18,1224.14,3
INV-2024-000436,C-01033,2024-01-08,2024-01-08,6192.65,3
INV-2024-000437,C-01033,2024-03-15,2024-03-15,6073.35,1
INV-2024-000438,C-01033,2024-04-24,2024-04-24,8894.13,3
INV-2024-000439,C-01033,2024-06-03,2024-06-03,4737.08,3
INV-2024-000440,C-01033,2024-07-12,2024-07-12,5395.46,3
INV-2024-000441,C-01033,2024-08-12,2024-08-12,3754.23,3
INV-2024-000442,C-01033,2024-10-04,2024-10-04,1883.43,3
INV-2024-000443,C-01033,2024-11-22,2024-11-22,1509.84,3
INV-2024-000444,C-01033,2024-12-27,2024-12-27,4160.27,3
INV-2025-000445,C-01033,2025-02-14,2025-02-14,3831.20,3
INV-2025-000446,C-01033,2025-03-17,2025-03-17,3901.58,3
INV-2025-000447,C-01033,2025-05-16,2025-05-16,5039.28,3
INV-2025-000448,C-01033,2025-06-19,2025-06-19,4032.93,1
INV-2025-000449,C-01033,2025-08-01,2025-08-01,5421.09,1
INV-2025-000450,C-01033,2025-09-12,2025-09-12,7360.86,3
INV-2025-000451,C-01033,2025-10-07,2025-10-07,6864.20,3
INV-2025-000452,C-01033,2025-12-12,2025-12-12,6460.98,3
INV-2026-000453,C-01033,2026-01-29,2026-01-29,5202.33,3
INV-2026-000454,C-01033,2026-02-24,2026-02-24,3470.21,1
INV-2026-000455,C-01033,2026-04-07,2026-04-07,3430.47,1
INV-2024-000456,C-01034,2024-03-22,2024-05-06,6993.83,3
INV-2024-000457,C-01034,2024-05-17,2024-07-01,11677.72,3
INV-2024-000458,C-01034,2024-10-11,2024-11-25,11062.70,3
INV-2025-000459,C-01034,2025-02-27,2025-04-13,10819.59,3
INV-2025-000460,C-01034,2025-05-29,2025-07-13,10845.18,3
INV-2025-000461,C-01034,2025-11-21,2026-01-05,9467.46,3
INV-2026-000462,C-01034,2026-01-29,2026-03-15,7734.05,3
INV-2024-000463,C-01035,2024-02-22,2024-04-07,11441.98,1
INV-2024-000464,C-01035,2024-05-29,2024-07-13,7944.71,1
INV-2024-000465,C-01035,2024-09-20,2024-11-04,12675.09,1
INV-2025-000466,C-01035,2025-04-11,2025-05-26,8745.38,3
INV-2025-000467,C-01035,2025-05-16,2025-06-30,9525.01,4
INV-2025-000468,C-01035,2025-11-06,2025-12-21,17930.22,1
INV-2026-000469,C-01035,2026-04-07,2026-05-22,10045.26,1
INV-2024-000470,C-01036,2024-02-05,2024-03-21,3491.55,3
INV-2024-000471,C-01036,2024-06-04,2024-07-19,14221.46,3
INV-2024-000472,C-01036,2024-10-28,2024-12-12,11499.86,3
INV-2025-000473,C-01036,2025-02-28,2025-04-14,11201.24,3
INV-2025-000474,C-01036,2025-05-21,2025-07-05,2481.54,3
INV-2025-000475,C-01036,2025-10-15,2025-11-29,11531.56,3
INV-2026-000476,C-01036,2026-01-15,2026-03-01,7816.09,3
INV-2024-000477,C-01037,2024-01-09,2024-02-23,1951.80,3
INV-2024-000478,C-01037,2024-03-12,2024-04-26,3682.73,3
INV-2024-000479,C-01037,2024-03-29,2024-05-13,2712.58,3
INV-2024-000480,C-01037,2024-05-10,2024-06-24,2186.67,3
INV-2024-000481,C-01037,2024-07-15,2024-08-29,1322.15,3
INV-2024-000482,C-01037,2024-08-05,2024-09-19,1042.34,3
INV-2024-000483,C-01037,2024-09-13,2024-10-28,2444.39,3
INV-2024-000484,C-01037,2024-10-23,2024-12-07,2508.63,3
INV-2024-000485,C-01037,2024-11-28,2025-01-12,638.72,3
INV-2025-000486,C-01037,2025-01-03,2025-02-17,992.58,3
INV-2025-000487,C-01037,2025-02-18,2025-04-04,3717.83,3
INV-2025-000488,C-01037,2025-04-14,2025-05-29,2109.15,3
INV-2025-000489,C-01037,2025-05-09,2025-06-23,4738.10,3
INV-2025-000490,C-01037,2025-07-01,2025-08-15,2320.00,3
INV-2025-000491,C-01037,2025-08-08,2025-09-22,2413.74,3
INV-2025-000492,C-01037,2025-09-12,2025-10-27,2806.18,3
INV-2025-000493,C-01037,2025-11-03,2025-12-18,1661.05,3
INV-2025-000494,C-01037,2025-11-28,2026-01-12,4620.95,3
INV-2026-000495,C-01037,2026-01-30,2026-03-16,2999.95,3
INV-2026-000496,C-01037,2026-02-13,2026-03-30,4842.50,3
INV-2026-000497,C-01037,2026-04-13,2026-05-28,4178.17,1
INV-2024-000498,C-01038,2024-01-25,2024-02-24,3342.05,3
INV-2024-000499,C-01038,2024-02-27,2024-03-28,3120.07,3
INV-2024-000500,C-01038,2024-03-27,2024-04-26,1679.20,3
INV-2024-000501,C-01038,2024-04-26,2024-05-26,2171.16,3
INV-2024-000502,C-01038,2024-06-14,2024-07-14,797.87,3
INV-2024-000503,C-01038,2024-07-05,2024-08-04,3524.66,3
INV-2024-000504,C-01038,2024-08-09,2024-09-08,4090.74,3
INV-2024-000505,C-01038,2024-09-25,2024-10-25,2072.27,3
INV-2024-000506,C-01038,2024-10-07,2024-11-06,3199.09,3
INV-2024-000507,C-01038,2024-11-15,2024-12-15,673.67,3
INV-2024-000508,C-01038,2024-12-20,2025-01-19,3393.50,3
INV-2025-000509,C-01038,2025-01-10,2025-02-09,2573.03,3
INV-2025-000510,C-01038,2025-02-28,2025-03-30,1599.98,3
INV-2025-000511,C-01038,2025-04-16,2025-05-16,1439.56,3
INV-2025-000512,C-01038,2025-05-06,2025-06-05,3289.34,3
INV-2025-000513,C-01038,2025-06-06,2025-07-06,2772.74,3
INV-2025-000514,C-01038,2025-07-02,2025-08-01,1967.69,3
INV-2025-000515,C-01038,2025-08-22,2025-09-21,1424.91,3
INV-2025-000516,C-01038,2025-10-03,2025-11-02,3304.81,3
INV-2025-000517,C-01038,2025-10-17,2025-11-16,2252.64,3
INV-2025-000518,C-01038,2025-11-14,2025-12-14,3356.88,3
INV-2025-000519,C-01038,2025-12-31,2026-01-30,3801.28,3
INV-2026-000520,C-01038,2026-02-10,2026-03-12,3194.28,3
INV-2026-000521,C-01038,2026-03-18,2026-04-17,1001.47,3
INV-2026-000522,C-01038,2026-03-31,2026-04-30,3311.15,3
INV-2024-000523,C-01039,2024-01-05,2024-02-19,4651.27,3
INV-2024-000524,C-01039,2024-03-22,2024-05-06,5268.67,3
INV-2024-000525,C-01039,2024-05-17,2024-07-01,4721.30,3
INV-2024-000526,C-01039,2024-07-16,2024-08-30,4417.76,3
INV-2024-000527,C-01039,2024-09-16,2024-10-31,3769.47,1
INV-2024-000528,C-01039,2024-10-25,2024-12-09,3406.68,3
INV-2024-000529,C-01039,2024-12-24,2025-02-07,8013.32,3
INV-2025-000530,C-01039,2025-01-23,2025-03-09,5115.39,3
INV-2025-000531,C-01039,2025-03-10,2025-04-24,5124.82,3
INV-2025-000532,C-01039,2025-05-14,2025-06-28,7373.87,3
INV-2025-000533,C-01039,2025-07-21,2025-09-04,100.00,3
INV-2025-000534,C-01039,2025-08-18,2025-10-02,5845.62,3
INV-2025-000535,C-01039,2025-11-07,2025-12-22,4245.93,3
INV-2025-000536,C-01039,2025-12-23,2026-02-06,4284.43,3
INV-2026-000537,C-01039,2026-01-19,2026-03-05,4165.65,3
INV-2026-000538,C-01039,2026-03-23,2026-05-07,5414.57,1
INV-2024-000539,C-01040,2024-01-12,2024-02-11,8034.58,3
INV-2024-000540,C-01040,2024-02-16,2024-03-17,9289.36,3
INV-2024-000541,C-01040,2024-03-29,2024-04-28,6262.69,3
INV-2024-000542,C-01040,2024-05-23,2024-06-22,5579.10,3
INV-2024-000543,C-01040,2024-06-18,2024-07-18,3424.04,3
INV-2024-000544,C-01040,2024-07-26,2024-08-25,3363.75,3
INV-2024-000545,C-01040,2024-08-23,2024-09-22,4956.55,3
INV-2024-000546,C-01040,2024-10-11,2024-11-10,3298.34,3
INV-2024-000547,C-01040,2024-11-15,2024-12-15,5096.34,3
INV-2024-000548,C-01040,2024-12-17,2025-01-16,6846.87,3
INV-2025-000549,C-01040,2025-01-31,2025-03-02,3910.92,3
INV-2025-000550,C-01040,2025-02-28,2025-03-30,3104.19,3
INV-2025-000551,C-01040,2025-04-04,2025-05-04,4153.31,3
INV-2025-000552,C-01040,2025-05-02,2025-06-01,3692.67,3
INV-2025-000553,C-01040,2025-07-04,2025-08-03,4092.19,3
INV-2025-000554,C-01040,2025-08-01,2025-08-31,4921.97,3
INV-2025-000555,C-01040,2025-09-05,2025-10-05,6331.10,3
INV-2025-000556,C-01040,2025-10-07,2025-11-06,1729.81,3
INV-2025-000557,C-01040,2025-11-21,2025-12-21,6660.90,3
INV-2025-000558,C-01040,2025-12-19,2026-01-18,2439.20,3
INV-2026-000559,C-01040,2026-01-26,2026-02-25,3566.99,3
INV-2026-000560,C-01040,2026-03-04,2026-04-03,8637.76,3
INV-2026-000561,C-01040,2026-04-07,2026-05-07,4143.70,3
INV-2024-000562,C-01041,2024-02-12,2024-03-13,11859.16,3
INV-2024-000563,C-01041,2024-04-23,2024-05-23,7305.04,3
INV-2024-000564,C-01041,2024-08-26,2024-09-25,6762.89,3
INV-2024-000565,C-01041,2024-11-22,2024-12-22,9802.05,3
INV-2025-000566,C-01041,2025-02-06,2025-03-08,12311.27,3
INV-2025-000567,C-01041,2025-05-13,2025-06-12,6104.13,3
INV-2025-000568,C-01041,2025-07-21,2025-08-20,21906.75,3
INV-2025-000569,C-01041,2025-10-03,2025-11-02,6174.57,3
INV-2025-000570,C-01041,2025-12-11,2026-01-10,14629.20,3
INV-2026-000571,C-01041,2026-04-17,2026-05-17,13042.84,1
INV-2024-000572,C-01042,2024-02-02,2024-03-18,9143.16,3
INV-2024-000573,C-01042,2024-07-05,2024-08-19,165.52,3
INV-2025-000574,C-01042,2025-04-21,2025-06-05,11039.42,3
INV-2025-000575,C-01042,2025-06-27,2025-08-11,5510.01,3
INV-2026-000576,C-01042,2026-03-18,2026-05-02,3055.26,3
INV-2024-000577,C-01043,2024-02-27,2024-04-12,18579.41,3
INV-2024-000578,C-01043,2024-06-13,2024-07-28,12871.33,3
INV-2024-000579,C-01043,2024-08-22,2024-10-06,15649.58,3
INV-2025-000580,C-01043,2025-01-09,2025-02-23,15892.42,3
INV-2025-000581,C-01043,2025-05-27,2025-07-11,8064.86,3
INV-2025-000582,C-01043,2025-07-14,2025-08-28,14258.09,3
INV-2025-000583,C-01043,2025-12-25,2026-02-08,13099.09,3
INV-2026-000584,C-01043,2026-01-30,2026-03-16,10603.05,3
INV-2024-000585,C-01044,2024-03-11,2024-04-25,7985.63,3
INV-2024-000586,C-01044,2024-10-01,2024-11-15,8386.56,3
INV-2025-000587,C-01044,2025-03-05,2025-04-19,6910.81,3
INV-2025-000588,C-01044,2025-09-16,2025-10-31,9330.65,3
INV-2026-000589,C-01044,2026-02-19,2026-04-05,10368.58,3
INV-2024-000590,C-01045,2024-01-25,2024-02-24,5266.87,3
INV-2024-000591,C-01045,2024-04-08,2024-05-08,6226.06,1
INV-2024-000592,C-01045,2024-06-20,2024-07-20,8148.12,3
INV-2024-000593,C-01045,2024-08-23,2024-09-22,2746.05,3
INV-2024-000594,C-01045,2024-10-28,2024-11-27,6962.46,3
INV-2025-000595,C-01045,2025-01-06,2025-02-05,2050.75,3
INV-2025-000596,C-01045,2025-03-28,2025-04-27,7438.96,3
INV-2025-000597,C-01045,2025-07-08,2025-08-07,5103.49,3
INV-2025-000598,C-01045,2025-08-01,2025-08-31,8668.81,3
INV-2025-000599,C-01045,2025-10-17,2025-11-16,4153.08,3
INV-2025-000600,C-01045,2025-12-29,2026-01-28,4455.14,3
INV-2026-000601,C-01045,2026-04-17,2026-05-17,4195.56,1
INV-2024-000602,C-01046,2024-01-26,2024-02-25,3826.68,3
INV-2024-000603,C-01046,2024-03-08,2024-04-07,7423.89,3
INV-2024-000604,C-01046,2024-04-22,2024-05-22,7782.34,3
INV-2024-000605,C-01046,2024-05-17,2024-06-16,3633.73,3
INV-2024-000606,C-01046,2024-07-22,2024-08-21,5685.05,3
INV-2024-000607,C-01046,2024-09-03,2024-10-03,6785.77,3
INV-2024-000608,C-01046,2024-10-11,2024-11-10,5751.99,3
INV-2024-000609,C-01046,2024-11-08,2024-12-08,5182.65,3
INV-2024-000610,C-01046,2024-12-19,2025-01-18,6697.74,3
INV-2025-000611,C-01046,2025-02-04,2025-03-06,5595.97,3
INV-2025-000612,C-01046,2025-03-20,2025-04-19,3134.07,3
INV-2025-000613,C-01046,2025-04-22,2025-05-22,3066.50,3
INV-2025-000614,C-01046,2025-06-06,2025-07-06,3796.34,3
INV-2025-000615,C-01046,2025-08-08,2025-09-07,6364.86,3
INV-2025-000616,C-01046,2025-09-19,2025-10-19,5072.27,3
INV-2025-000617,C-01046,2025-10-24,2025-11-23,4805.51,3
INV-2025-000618,C-01046,2025-12-04,2026-01-03,7073.02,3
INV-2026-000619,C-01046,2026-01-28,2026-02-27,5309.64,3
INV-2026-000620,C-01046,2026-02-27,2026-03-29,1093.06,3
INV-2026-000621,C-01046,2026-04-10,2026-05-10,4022.34,1
INV-2024-000622,C-01047,2024-02-02,2024-03-18,5225.73,3
INV-2024-000623,C-01047,2024-07-31,2024-09-14,6426.93,3
INV-2025-000624,C-01047,2025-03-14,2025-04-28,12260.40,3
INV-2025-000625,C-01047,2025-06-17,2025-08-01,1251.23,3
INV-2025-000626,C-01047,2025-12-12,2026-01-26,6750.31,3
INV-2024-000627,C-01048,2024-01-12,2024-02-11,4764.31,3
INV-2024-000628,C-01048,2024-02-14,2024-03-15,4907.64,3
INV-2024-000629,C-01048,2024-04-11,2024-05-11,2995.82,3
INV-2024-000630,C-01048,2024-05-27,2024-06-26,853.71,3
INV-2024-000631,C-01048,2024-06-12,2024-07-12,3725.70,3
INV-2024-000632,C-01048,2024-08-02,2024-09-01,4570.11,3
INV-2024-000633,C-01048,2024-09-17,2024-10-17,5529.74,3
INV-2024-000634,C-01048,2024-10-18,2024-11-17,1613.84,3
INV-2024-000635,C-01048,2024-11-22,2024-12-22,6610.24,3
INV-2024-000636,C-01048,2024-12-30,2025-01-29,2872.75,3
INV-2025-000637,C-01048,2025-02-14,2025-03-16,3459.64,3
INV-2025-000638,C-01048,2025-03-14,2025-04-13,1868.87,3
INV-2025-000639,C-01048,2025-04-11,2025-05-11,4000.43,3
INV-2025-000640,C-01048,2025-06-19,2025-07-19,7161.64,3
INV-2025-000641,C-01048,2025-07-03,2025-08-02,7136.78,3
INV-2025-000642,C-01048,2025-08-14,2025-09-13,3334.15,3
INV-2025-000643,C-01048,2025-09-29,2025-10-29,739.49,3
INV-2025-000644,C-01048,2025-11-11,2025-12-11,2156.32,3
INV-2025-000645,C-01048,2025-12-16,2026-01-15,4397.19,3
INV-2026-000646,C-01048,2026-01-30,2026-03-01,3932.23,3
INV-2026-000647,C-01048,2026-02-27,2026-03-29,1696.68,3
INV-2026-000648,C-01048,2026-04-07,2026-05-07,3782.71,1
INV-2024-000649,C-01049,2024-02-23,2024-02-23,3390.71,3
INV-2024-000650,C-01049,2024-08-13,2024-08-13,5828.48,3
INV-2024-000651,C-01049,2024-11-12,2024-11-12,17965.61,3
INV-2025-000652,C-01049,2025-03-20,2025-03-20,17274.74,3
INV-2025-000653,C-01049,2025-06-16,2025-06-16,14262.39,3
INV-2025-000654,C-01049,2025-10-30,2025-10-30,9475.80,3
INV-2026-000655,C-01049,2026-03-25,2026-03-25,15319.23,3
INV-2024-000656,C-01050,2024-02-26,2024-03-12,9315.17,3
INV-2024-000657,C-01050,2024-05-20,2024-06-04,11020.43,3
INV-2024-000658,C-01050,2024-10-11,2024-10-26,10101.98,1
INV-2025-000659,C-01050,2025-01-10,2025-01-25,11115.13,1
INV-2025-000660,C-01050,2025-03-28,2025-04-12,5866.37,3
INV-2025-000661,C-01050,2025-07-03,2025-07-18,9157.70,1
INV-2025-000662,C-01050,2025-11-18,2025-12-03,5399.12,3
INV-2026-000663,C-01050,2026-02-24,2026-03-11,9335.52,3
INV-2024-000664,C-01051,2024-01-12,2024-02-11,1756.74,3
INV-2024-000665,C-01051,2024-02-23,2024-03-24,4761.41,3
INV-2024-000666,C-01051,2024-04-19,2024-05-19,5460.24,3
INV-2024-000667,C-01051,2024-06-28,2024-07-28,4684.71,3
INV-2024-000668,C-01051,2024-07-16,2024-08-15,4456.68,3
INV-2024-000669,C-01051,2024-09-10,2024-10-10,5228.53,3
INV-2024-000670,C-01051,2024-10-18,2024-11-17,7384.68,3
INV-2025-000671,C-01051,2025-01-02,2025-02-01,4246.86,3
INV-2025-000672,C-01051,2025-01-24,2025-02-23,4755.26,3
INV-2025-000673,C-01051,2025-03-28,2025-04-27,4481.69,3
INV-2025-000674,C-01051,2025-05-16,2025-06-15,6594.07,3
INV-2025-000675,C-01051,2025-07-04,2025-08-03,5361.58,3
INV-2025-000676,C-01051,2025-08-15,2025-09-14,1701.27,3
INV-2025-000677,C-01051,2025-09-24,2025-10-24,3824.53,3
INV-2025-000678,C-01051,2025-11-19,2025-12-19,2050.00,3
INV-2026-000679,C-01051,2026-01-16,2026-02-15,7187.39,3
INV-2026-000680,C-01051,2026-02-06,2026-03-08,5312.88,3
INV-2026-000681,C-01051,2026-03-18,2026-04-17,7693.41,2
INV-2024-000682,C-01052,2024-05-17,2024-06-16,8818.06,3
INV-2024-000683,C-01052,2024-08-09,2024-09-08,3736.62,3
INV-2024-000684,C-01052,2024-12-27,2025-01-26,6117.21,3
INV-2025-000685,C-01052,2025-10-03,2025-11-02,9068.55,3
INV-2026-000686,C-01052,2026-02-27,2026-03-29,9803.29,3
INV-2024-000687,C-01053,2024-01-16,2024-03-01,100.00,3
INV-2024-000688,C-01053,2024-05-30,2024-07-14,16983.95,3
INV-2024-000689,C-01053,2024-07-12,2024-08-26,13968.63,3
INV-2024-000690,C-01053,2024-11-26,2025-01-10,12756.57,3
INV-2024-000691,C-01053,2024-12-13,2025-01-27,8820.31,3
INV-2025-000692,C-01053,2025-03-14,2025-04-28,7471.29,3
INV-2025-000693,C-01053,2025-06-27,2025-08-11,9191.79,3
INV-2025-000694,C-01053,2025-08-29,2025-10-13,13221.26,3
INV-2026-000695,C-01053,2026-01-07,2026-02-21,5108.21,3
INV-2026-000696,C-01053,2026-02-13,2026-03-30,10927.88,1
INV-2024-000697,C-01054,2024-04-15,2024-05-30,2203.43,3
INV-2024-000698,C-01054,2024-08-16,2024-09-30,7096.57,3
INV-2025-000699,C-01054,2025-04-17,2025-06-01,5773.14,3
INV-2025-000700,C-01054,2025-08-25,2025-10-09,9832.91,3
INV-2026-000701,C-01054,2026-02-16,2026-04-02,7791.16,2
INV-2024-000702,C-01055,2024-01-25,2024-02-09,2575.14,3
INV-2024-000703,C-01055,2024-02-14,2024-02-29,2341.21,3
INV-2024-000704,C-01055,2024-03-22,2024-04-06,2714.12,3
INV-2024-000705,C-01055,2024-05-10,2024-05-25,1366.90,3
INV-2024-000706,C-01055,2024-06-06,2024-06-21,2149.16,3
INV-2024-000707,C-01055,2024-06-24,2024-07-09,1440.03,3
INV-2024-000708,C-01055,2024-08-12,2024-08-27,314.83,3
INV-2024-000709,C-01055,2024-09-06,2024-09-21,2375.40,3
INV-2024-000710,C-01055,2024-10-04,2024-10-19,3016.38,3
INV-2024-000711,C-01055,2024-11-25,2024-12-10,4389.33,3
INV-2024-000712,C-01055,2024-12-30,2025-01-14,2044.57,3
INV-2025-000713,C-01055,2025-01-24,2025-02-08,3776.58,3
INV-2025-000714,C-01055,2025-02-28,2025-03-15,1726.87,3
INV-2025-000715,C-01055,2025-04-11,2025-04-26,3795.58,3
INV-2025-000716,C-01055,2025-05-19,2025-06-03,5971.95,3
INV-2025-000717,C-01055,2025-06-23,2025-07-08,1096.43,3
INV-2025-000718,C-01055,2025-07-11,2025-07-26,1103.53,3
INV-2025-000719,C-01055,2025-08-22,2025-09-06,1320.68,3
INV-2025-000720,C-01055,2025-09-08,2025-09-23,1890.34,3
INV-2025-000721,C-01055,2025-10-10,2025-10-25,3601.83,3
INV-2025-000722,C-01055,2025-12-05,2025-12-20,1881.41,3
INV-2025-000723,C-01055,2025-12-23,2026-01-07,2881.27,3
INV-2026-000724,C-01055,2026-02-12,2026-02-27,2653.97,3
INV-2026-000725,C-01055,2026-03-02,2026-03-17,3418.38,3
INV-2026-000726,C-01055,2026-04-06,2026-04-21,4127.22,3
INV-2024-000727,C-01056,2024-04-05,2024-05-05,10062.90,3
INV-2024-000728,C-01056,2024-11-08,2024-12-08,7873.72,3
INV-2026-000729,C-01056,2026-02-11,2026-03-13,7977.97,3
INV-2024-000730,C-01057,2024-01-30,2024-02-29,1816.62,3
INV-2024-000731,C-01057,2024-02-19,2024-03-20,3964.69,3
INV-2024-000732,C-01057,2024-03-20,2024-04-19,3711.53,3
INV-2024-000733,C-01057,2024-04-23,2024-05-23,2483.97,3
INV-2024-000734,C-01057,2024-06-19,2024-07-19,2476.88,3
INV-2024-000735,C-01057,2024-07-26,2024-08-25,3490.59,3
INV-2024-000736,C-01057,2024-08-30,2024-09-29,1240.01,3
INV-2024-000737,C-01057,2024-09-20,2024-10-20,3194.97,3
INV-2024-000738,C-01057,2024-10-14,2024-11-13,573.75,3
INV-2024-000739,C-01057,2024-12-13,2025-01-12,3980.20,3
INV-2025-000740,C-01057,2025-01-17,2025-02-16,2244.17,3
INV-2025-000741,C-01057,2025-02-07,2025-03-09,1495.30,3
INV-2025-000742,C-01057,2025-03-19,2025-04-18,1302.02,3
INV-2025-000743,C-01057,2025-05-02,2025-06-01,1600.16,3
INV-2025-000744,C-01057,2025-05-23,2025-06-22,604.08,3
INV-2025-000745,C-01057,2025-07-04,2025-08-03,1608.70,3
INV-2025-000746,C-01057,2025-08-04,2025-09-03,4374.36,3
INV-2025-000747,C-01057,2025-09-24,2025-10-24,3724.16,3
INV-2025-000748,C-01057,2025-10-14,2025-11-13,1110.99,3
INV-2025-000749,C-01057,2025-11-12,2025-12-12,1672.02,3
INV-2026-000750,C-01057,2026-01-06,2026-02-05,1626.17,3
INV-2026-000751,C-01057,2026-01-23,2026-02-22,1097.11,3
INV-2026-000752,C-01057,2026-03-18,2026-04-17,2462.16,3
INV-2026-000753,C-01057,2026-04-15,2026-05-15,4459.95,1
INV-2024-000754,C-01058,2024-04-12,2024-05-12,7937.97,3
INV-2024-000755,C-01058,2024-06-19,2024-07-19,9868.08,3
INV-2024-000756,C-01058,2024-11-19,2024-12-19,5535.36,3
INV-2025-000757,C-01058,2025-02-14,2025-03-16,10840.58,3
INV-2025-000758,C-01058,2025-08-01,2025-08-31,6155.49,3
INV-2025-000759,C-01058,2025-09-26,2025-10-26,7576.68,3
INV-2026-000760,C-01058,2026-01-15,2026-02-14,5901.45,3
INV-2024-000761,C-01059,2024-01-24,2024-02-23,3079.84,3
INV-2024-000762,C-01059,2024-04-03,2024-05-03,4011.59,3
INV-2024-000763,C-01059,2024-06-28,2024-07-28,2909.15,3
INV-2024-000764,C-01059,2024-09-06,2024-10-06,4207.24,3
INV-2024-000765,C-01059,2024-12-09,2025-01-08,5499.56,3
INV-2025-000766,C-01059,2025-01-24,2025-02-23,7244.48,3
INV-2025-000767,C-01059,2025-04-11,2025-05-11,5169.18,1
INV-2025-000768,C-01059,2025-06-06,2025-07-06,6794.22,3
INV-2025-000769,C-01059,2025-08-22,2025-09-21,5205.49,3
INV-2025-000770,C-01059,2025-10-16,2025-11-15,3231.54,3
INV-2025-000771,C-01059,2025-12-26,2026-01-25,1599.93,3
INV-2026-000772,C-01059,2026-04-03,2026-05-03,5693.22,1
INV-2024-000773,C-01060,2024-01-31,2024-03-01,5702.72,3
INV-2024-000774,C-01060,2024-04-04,2024-05-04,2170.67,3
INV-2024-000775,C-01060,2024-06-21,2024-07-21,100.00,3
INV-2024-000776,C-01060,2024-09-10,2024-10-10,4127.79,3
INV-2025-000777,C-01060,2025-01-03,2025-02-02,3296.13,3
INV-2025-000778,C-01060,2025-03-26,2025-04-25,3572.17,3
INV-2025-000779,C-01060,2025-06-04,2025-07-04,4680.83,3
INV-2025-000780,C-01060,2025-07-04,2025-08-03,4817.26,3
INV-2025-000781,C-01060,2025-10-27,2025-11-26,5071.32,3
INV-2026-000782,C-01060,2026-01-23,2026-02-22,1481.83,3
INV-2026-000783,C-01060,2026-04-01,2026-05-01,2523.93,1
INV-2024-000784,C-01061,2024-01-18,2024-03-03,3476.72,3
INV-2024-000785,C-01061,2024-02-23,2024-04-08,5080.00,3
INV-2024-000786,C-01061,2024-03-29,2024-05-13,4457.73,3
INV-2024-000787,C-01061,2024-06-04,2024-07-19,2970.14,3
INV-2024-000788,C-01061,2024-06-28,2024-08-12,2811.65,3
INV-2024-000789,C-01061,2024-08-07,2024-09-21,3467.43,3
INV-2024-000790,C-01061,2024-10-08,2024-11-22,6662.75,3
INV-2024-000791,C-01061,2024-11-01,2024-12-16,3144.72,3
INV-2024-000792,C-01061,2024-12-24,2025-02-07,5422.99,3
INV-2025-000793,C-01061,2025-02-24,2025-04-10,5364.11,3
INV-2025-000794,C-01061,2025-03-12,2025-04-26,4083.36,3
INV-2025-000795,C-01061,2025-04-23,2025-06-07,4756.15,3
INV-2025-000796,C-01061,2025-05-29,2025-07-13,5666.16,3
INV-2025-000797,C-01061,2025-07-28,2025-09-11,4782.34,3
INV-2025-000798,C-01061,2025-09-19,2025-11-03,3273.15,3
